"season","week","half","even_wk","team","result","win","loss","tie"
2017,5,"first","odd","CAR",3,1,0,0
2017,5,"first","odd","SF",-3,0,1,0
2017,5,"first","odd","TEN",-6,0,1,0
2017,5,"first","odd","LAC",5,1,0,0
2017,5,"first","odd","ARI",-27,0,1,0
2017,5,"first","odd","JAX",21,1,0,0
2017,5,"first","odd","SEA",6,1,0,0
2017,5,"first","odd","BAL",13,1,0,0
2017,5,"first","odd","GB",4,1,0,0
2017,5,"first","odd","KC",8,1,0,0
2017,5,"first","odd","MIN",3,1,0,0
2017,6,"first","even","PHI",5,1,0,0
2017,6,"first","even","MIA",3,1,0,0
2017,6,"first","even","CHI",3,1,0,0
2017,6,"first","even","CLE",-16,0,1,0
2017,6,"first","even","GB",-13,0,1,0
2017,6,"first","even","DET",-14,0,1,0
2017,6,"first","even","NE",7,1,0,0
2017,6,"first","even","SF",-2,0,1,0
2017,6,"first","even","TB",-5,0,1,0
2017,6,"first","even","LA",10,1,0,0
2017,6,"first","even","PIT",6,1,0,0
2017,6,"first","even","LAC",1,1,0,0
2017,6,"first","even","NYG",13,1,0,0
2017,6,"first","even","IND",-14,0,1,0
2017,7,"first","odd","KC",-1,0,1,0
2017,7,"first","odd","TB",-3,0,1,0
2017,7,"first","odd","CAR",-14,0,1,0
2017,7,"first","odd","TEN",3,1,0,0
2017,7,"first","odd","NO",9,1,0,0
2017,7,"first","odd","JAX",27,1,0,0
2017,7,"first","odd","ARI",-33,0,1,0
2017,7,"first","odd","NYJ",-3,0,1,0
2017,7,"first","odd","BAL",-8,0,1,0
2017,7,"first","odd","DAL",30,1,0,0
2017,7,"first","odd","DEN",-21,0,1,0
2017,7,"first","odd","SEA",17,1,0,0
2017,7,"first","odd","CIN",-15,0,1,0
2017,7,"first","odd","ATL",-16,0,1,0
2017,7,"first","odd","WAS",-10,0,1,0
2017,8,"first","even","MIA",-40,0,1,0
2017,8,"first","even","OAK",-20,0,1,0
2017,8,"first","even","IND",-1,0,1,0
2017,8,"first","even","LAC",-8,0,1,0
2017,8,"first","even","CHI",-8,0,1,0
2017,8,"first","even","ATL",5,1,0,0
2017,8,"first","even","SF",-23,0,1,0
2017,8,"first","even","CAR",14,1,0,0
2017,8,"first","even","HOU",-3,0,1,0
2017,8,"first","even","DAL",14,1,0,0
2017,8,"first","even","PIT",5,1,0,0
2017,8,"first","even","MIN",17,1,0,0
2017,8,"first","even","DEN",-10,0,1,0
2017,9,"second","odd","BUF",-13,0,1,0
2017,9,"second","odd","ATL",-3,0,1,0
2017,9,"second","odd","IND",6,1,0,0
2017,9,"second","odd","CIN",-16,0,1,0
2017,9,"second","odd","TB",-20,0,1,0
2017,9,"second","odd","LA",34,1,0,0
2017,9,"second","odd","DEN",-28,0,1,0
2017,9,"second","odd","BAL",-3,0,1,0
2017,9,"second","odd","WAS",3,1,0,0
2017,9,"second","odd","ARI",10,1,0,0
2017,9,"second","odd","KC",-11,0,1,0
2017,9,"second","odd","OAK",3,1,0,0
2017,9,"second","odd","DET",13,1,0,0
2017,10,"second","even","SEA",6,1,0,0
2017,10,"second","even","NO",37,1,0,0
2017,10,"second","even","GB",7,1,0,0
2017,10,"second","even","CLE",-14,0,1,0
2017,10,"second","even","PIT",3,1,0,0
2017,10,"second","even","LAC",-3,0,1,0
2017,10,"second","even","NYJ",-5,0,1,0
2017,10,"second","even","CIN",-4,0,1,0
2017,10,"second","even","MIN",8,1,0,0
2017,10,"second","even","HOU",-26,0,1,0
2017,10,"second","even","DAL",-20,0,1,0
2017,10,"second","even","NYG",-10,0,1,0
2017,10,"second","even","NE",25,1,0,0
2017,10,"second","even","MIA",-24,0,1,0
2017,11,"second","odd","TEN",-23,0,1,0
2017,11,"second","odd","DET",3,1,0,0
2017,11,"second","odd","JAX",12,1,0,0
2017,11,"second","odd","BAL",23,1,0,0
2017,11,"second","odd","ARI",-10,0,1,0
2017,11,"second","odd","TB",10,1,0,0
2017,11,"second","odd","LA",-17,0,1,0
2017,11,"second","odd","WAS",-3,0,1,0
2017,11,"second","odd","KC",-3,0,1,0
2017,11,"second","odd","BUF",-30,0,1,0
2017,11,"second","odd","CIN",3,1,0,0
2017,11,"second","odd","NE",25,1,0,0
2017,11,"second","odd","PHI",28,1,0,0
2017,11,"second","odd","ATL",3,1,0,0
2017,12,"second","even","MIN",7,1,0,0
2017,12,"second","even","LAC",22,1,0,0
2017,12,"second","even","NYG",-10,0,1,0
2017,12,"second","even","TB",-14,0,1,0
2017,12,"second","even","CLE",-14,0,1,0
2017,12,"second","even","TEN",4,1,0,0
2017,12,"second","even","BUF",6,1,0,0
2017,12,"second","even","MIA",-18,0,1,0
2017,12,"second","even","CAR",8,1,0,0
2017,12,"second","even","CHI",-28,0,1,0
2017,12,"second","even","SEA",11,1,0,0
2017,12,"second","even","JAX",-3,0,1,0
2017,12,"second","even","NO",-6,0,1,0
2017,12,"second","even","DEN",-7,0,1,0
2017,12,"second","even","GB",-3,0,1,0
2017,12,"second","even","HOU",-7,0,1,0
2017,13,"second","odd","WAS",-24,0,1,0
2017,13,"second","odd","MIN",5,1,0,0
2017,13,"second","odd","DET",-24,0,1,0
2017,13,"second","odd","NE",20,1,0,0
2017,13,"second","odd","SF",1,1,0,0
2017,13,"second","odd","TB",-6,0,1,0
2017,13,"second","odd","IND",-20,0,1,0
2017,13,"second","odd","DEN",-26,0,1,0
2017,13,"second","odd","KC",-7,0,1,0
2017,13,"second","odd","HOU",-11,0,1,0
2017,13,"second","odd","CLE",-9,0,1,0
2017,13,"second","odd","LA",16,1,0,0
2017,13,"second","odd","CAR",-10,0,1,0
2017,13,"second","odd","NYG",-7,0,1,0
2017,13,"second","odd","PHI",-14,0,1,0
2017,13,"second","odd","PIT",3,1,0,0
2017,14,"second","even","NO",-3,0,1,0
2017,14,"second","even","IND",-6,0,1,0
2017,14,"second","even","MIN",-7,0,1,0
2017,14,"second","even","CHI",26,1,0,0
2017,14,"second","even","GB",6,1,0,0
2017,14,"second","even","SF",10,1,0,0
2017,14,"second","even","OAK",-11,0,1,0
2017,14,"second","even","DAL",20,1,0,0
2017,14,"second","even","DET",3,1,0,0
2017,14,"second","even","TEN",-5,0,1,0
2017,14,"second","even","NYJ",-23,0,1,0
2017,14,"second","even","WAS",-17,0,1,0
2017,14,"second","even","SEA",-6,0,1,0
2017,14,"second","even","PHI",8,1,0,0
2017,14,"second","even","BAL",-1,0,1,0
2017,14,"second","even","NE",-7,0,1,0
2017,15,"second","odd","DEN",12,1,0,0
2017,15,"second","odd","CHI",-10,0,1,0
2017,15,"second","odd","LAC",-17,0,1,0
2017,15,"second","odd","MIA",-8,0,1,0
2017,15,"second","odd","GB",-7,0,1,0
2017,15,"second","odd","BAL",17,1,0,0
2017,15,"second","odd","HOU",-38,0,1,0
2017,15,"second","odd","CIN",-27,0,1,0
2017,15,"second","odd","NYJ",-12,0,1,0
2017,15,"second","odd","PHI",5,1,0,0
2017,15,"second","odd","ARI",-5,0,1,0
2017,15,"second","odd","LA",35,1,0,0
2017,15,"second","odd","NE",3,1,0,0
2017,15,"second","odd","TEN",-2,0,1,0
2017,15,"second","odd","DAL",3,1,0,0
2017,15,"second","odd","ATL",3,1,0,0
2017,16,"second","even","IND",-7,0,1,0
2017,16,"second","even","MIN",16,1,0,0
2017,16,"second","even","TB",-3,0,1,0
2017,16,"second","even","CLE",-17,0,1,0
2017,16,"second","even","DET",-9,0,1,0
2017,16,"second","even","MIA",-16,0,1,0
2017,16,"second","even","BUF",-21,0,1,0
2017,16,"second","even","ATL",-10,0,1,0
2017,16,"second","even","LAC",7,1,0,0
2017,16,"second","even","LA",4,1,0,0
2017,16,"second","even","DEN",-16,0,1,0
2017,16,"second","even","JAX",-11,0,1,0
2017,16,"second","even","NYG",-23,0,1,0
2017,16,"second","even","SEA",9,1,0,0
2017,16,"second","even","PIT",28,1,0,0
2017,16,"second","even","OAK",-9,0,1,0
2017,17,"second","odd","GB",-24,0,1,0
2017,17,"second","odd","HOU",-9,0,1,0
2017,17,"second","odd","CHI",-13,0,1,0
2017,17,"second","odd","NYJ",-20,0,1,0
2017,17,"second","odd","WAS",-8,0,1,0
2017,17,"second","odd","DAL",6,1,0,0
2017,17,"second","odd","CLE",-4,0,1,0
2017,17,"second","odd","CAR",-12,0,1,0
2017,17,"second","odd","CIN",4,1,0,0
2017,17,"second","odd","KC",3,1,0,0
2017,17,"second","odd","SF",21,1,0,0
2017,17,"second","odd","OAK",-20,0,1,0
2017,17,"second","odd","BUF",6,1,0,0
2017,17,"second","odd","ARI",2,1,0,0
2017,17,"second","odd","NO",-7,0,1,0
2017,17,"second","odd","JAX",-5,0,1,0
2018,1,"first","odd","ATL",-6,0,1,0
2018,1,"first","odd","BUF",-44,0,1,0
2018,1,"first","odd","PIT",0,0,0,1
2018,1,"first","odd","CIN",11,1,0,0
2018,1,"first","odd","TEN",-7,0,1,0
2018,1,"first","odd","SF",-8,0,1,0
2018,1,"first","odd","HOU",-7,0,1,0
2018,1,"first","odd","TB",8,1,0,0
2018,1,"first","odd","JAX",5,1,0,0
2018,1,"first","odd","KC",10,1,0,0
2018,1,"first","odd","WAS",18,1,0,0
2018,1,"first","odd","DAL",-8,0,1,0
2018,1,"first","odd","SEA",-3,0,1,0
2018,1,"first","odd","CHI",-1,0,1,0
2018,1,"first","odd","NYJ",31,1,0,0
2018,1,"first","odd","LA",20,1,0,0
2018,2,"first","even","BAL",-11,0,1,0
2018,2,"first","even","CAR",-7,0,1,0
2018,2,"first","even","LAC",11,1,0,0
2018,2,"first","even","MIN",0,0,0,1
2018,2,"first","even","CLE",-3,0,1,0
2018,2,"first","even","MIA",8,1,0,0
2018,2,"first","even","KC",5,1,0,0
2018,2,"first","even","PHI",-6,0,1,0
2018,2,"first","even","HOU",-3,0,1,0
2018,2,"first","even","IND",12,1,0,0
2018,2,"first","even","ARI",-34,0,1,0
2018,2,"first","even","DET",-3,0,1,0
2018,2,"first","even","OAK",-1,0,1,0
2018,2,"first","even","NE",-11,0,1,0
2018,2,"first","even","NYG",-7,0,1,0
2018,2,"first","even","SEA",-7,0,1,0
2018,3,"first","odd","NYJ",-4,0,1,0
2018,3,"first","odd","NO",6,1,0,0
2018,3,"first","odd","DEN",-13,0,1,0
2018,3,"first","odd","CIN",-10,0,1,0
2018,3,"first","odd","NYG",5,1,0,0
2018,3,"first","odd","TEN",3,1,0,0
2018,3,"first","odd","SF",-11,0,1,0
2018,3,"first","odd","OAK",-8,0,1,0
2018,3,"first","odd","BUF",21,1,0,0
2018,3,"first","odd","IND",-4,0,1,0
2018,3,"first","odd","GB",-14,0,1,0
2018,3,"first","odd","LAC",-12,0,1,0
2018,3,"first","odd","CHI",2,1,0,0
2018,3,"first","odd","DAL",-11,0,1,0
2018,3,"first","odd","NE",-16,0,1,0
2018,3,"first","odd","PIT",3,1,0,0
2018,4,"first","even","MIN",-7,0,1,0
2018,4,"first","even","CIN",1,1,0,0
2018,4,"first","even","TB",-38,0,1,0
2018,4,"first","even","DET",-2,0,1,0
2018,4,"first","even","BUF",-22,0,1,0
2018,4,"first","even","HOU",3,1,0,0
2018,4,"first","even","NYJ",-19,0,1,0
2018,4,"first","even","MIA",-31,0,1,0
2018,4,"first","even","PHI",-3,0,1,0
2018,4,"first","even","SEA",3,1,0,0
2018,4,"first","even","CLE",-3,0,1,0
2018,4,"first","even","SF",-2,0,1,0
2018,4,"first","even","NO",15,1,0,0
2018,4,"first","even","BAL",12,1,0,0
2018,4,"first","even","KC",4,1,0,0
2018,5,"first","odd","IND",-14,0,1,0
2018,5,"first","odd","TEN",-1,0,1,0
2018,5,"first","odd","NYG",-2,0,1,0
2018,5,"first","odd","MIA",-10,0,1,0
2018,5,"first","odd","BAL",-3,0,1,0
2018,5,"first","odd","GB",-8,0,1,0
2018,5,"first","odd","JAX",-16,0,1,0
2018,5,"first","odd","DEN",-18,0,1,0
2018,5,"first","odd","ATL",-24,0,1,0
2018,5,"first","odd","OAK",-16,0,1,0
2018,5,"first","odd","MIN",2,1,0,0
2018,5,"first","odd","LA",2,1,0,0
2018,5,"first","odd","ARI",10,1,0,0
2018,5,"first","odd","DAL",-3,0,1,0
2018,5,"first","odd","WAS",-24,0,1,0
2018,6,"first","even","PHI",21,1,0,0
2018,6,"first","even","TB",-5,0,1,0
2018,6,"first","even","PIT",7,1,0,0
2018,6,"first","even","LAC",24,1,0,0
2018,6,"first","even","BUF",-7,0,1,0
2018,6,"first","even","CHI",-3,0,1,0
2018,6,"first","even","ARI",-10,0,1,0
2018,6,"first","even","IND",-8,0,1,0
2018,6,"first","even","SEA",24,1,0,0
2018,6,"first","even","CAR",-6,0,1,0
2018,6,"first","even","LA",3,1,0,0
2018,6,"first","even","JAX",-33,0,1,0
2018,6,"first","even","BAL",21,1,0,0
2018,6,"first","even","KC",-3,0,1,0
2018,6,"first","even","SF",-3,0,1,0
2018,7,"first","odd","DEN",35,1,0,0
2018,7,"first","odd","NE",7,1,0,0
2018,7,"first","odd","BUF",-32,0,1,0
2018,7,"first","odd","HOU",13,1,0,0
2018,7,"first","odd","DET",11,1,0,0
2018,7,"first","odd","MIN",20,1,0,0
2018,7,"first","odd","CAR",4,1,0,0
2018,7,"first","odd","CLE",-3,0,1,0
2018,7,"first","odd","NO",1,1,0,0
2018,7,"first","odd","LA",29,1,0,0
2018,7,"first","odd","DAL",-3,0,1,0
2018,7,"first","odd","CIN",-35,0,1,0
2018,7,"first","odd","TEN",-1,0,1,0
2018,7,"first","odd","NYG",-3,0,1,0
2018,8,"first","even","MIA",-19,0,1,0
2018,8,"first","even","BAL",-15,0,1,0
2018,8,"first","even","NYJ",-14,0,1,0
2018,8,"first","even","TB",-3,0,1,0
2018,8,"first","even","SEA",14,1,0,0
2018,8,"first","even","DEN",-7,0,1,0
2018,8,"first","even","WAS",7,1,0,0
2018,8,"first","even","CLE",-15,0,1,0
2018,8,"first","even","IND",14,1,0,0
2018,8,"first","even","SF",-3,0,1,0
2018,8,"first","even","GB",-2,0,1,0
2018,8,"first","even","NO",10,1,0,0
2018,8,"first","even","PHI",6,1,0,0
2018,8,"first","even","NE",19,1,0,0
2018,9,"second","odd","OAK",-31,0,1,0
2018,9,"second","odd","PIT",7,1,0,0
2018,9,"second","odd","CHI",32,1,0,0
2018,9,"second","odd","TB",-14,0,1,0
2018,9,"second","odd","KC",16,1,0,0
2018,9,"second","odd","NYJ",-7,0,1,0
2018,9,"second","odd","DET",-15,0,1,0
2018,9,"second","odd","ATL",24,1,0,0
2018,9,"second","odd","HOU",2,1,0,0
2018,9,"second","odd","LAC",8,1,0,0
2018,9,"second","odd","LA",-10,0,1,0
2018,9,"second","odd","GB",-14,0,1,0
2018,9,"second","odd","TEN",14,1,0,0
2018,10,"second","even","CAR",-31,0,1,0
2018,10,"second","even","DET",-12,0,1,0
2018,10,"second","even","NO",37,1,0,0
2018,10,"second","even","ATL",-12,0,1,0
2018,10,"second","even","JAX",-3,0,1,0
2018,10,"second","even","ARI",-12,0,1,0
2018,10,"second","even","BUF",31,1,0,0
2018,10,"second","even","WAS",13,1,0,0
2018,10,"second","even","NE",-24,0,1,0
2018,10,"second","even","LAC",14,1,0,0
2018,10,"second","even","MIA",-19,0,1,0
2018,10,"second","even","SEA",-5,0,1,0
2018,10,"second","even","DAL",7,1,0,0
2018,10,"second","even","NYG",4,1,0,0
2018,11,"second","odd","GB",-3,0,1,0
2018,11,"second","odd","DAL",3,1,0,0
2018,11,"second","odd","CIN",-3,0,1,0
2018,11,"second","odd","CAR",-1,0,1,0
2018,11,"second","odd","TEN",-28,0,1,0
2018,11,"second","odd","PIT",4,1,0,0
2018,11,"second","odd","TB",-3,0,1,0
2018,11,"second","odd","HOU",2,1,0,0
2018,11,"second","odd","OAK",2,1,0,0
2018,11,"second","odd","DEN",1,1,0,0
2018,11,"second","odd","PHI",-41,0,1,0
2018,11,"second","odd","MIN",-5,0,1,0
2018,11,"second","odd","KC",-3,0,1,0
2018,12,"second","even","CHI",7,1,0,0
2018,12,"second","even","WAS",-8,0,1,0
2018,12,"second","even","ATL",-14,0,1,0
2018,12,"second","even","OAK",-17,0,1,0
2018,12,"second","even","JAX",-3,0,1,0
2018,12,"second","even","SEA",3,1,0,0
2018,12,"second","even","CLE",15,1,0,0
2018,12,"second","even","NE",14,1,0,0
2018,12,"second","even","NYG",-3,0,1,0
2018,12,"second","even","SF",-18,0,1,0
2018,12,"second","even","ARI",-35,0,1,0
2018,12,"second","even","PIT",-7,0,1,0
2018,12,"second","even","MIA",-3,0,1,0
2018,12,"second","even","GB",-7,0,1,0
2018,12,"second","even","TEN",-17,0,1,0
2018,13,"second","odd","NO",-3,0,1,0
2018,13,"second","odd","BAL",10,1,0,0
2018,13,"second","odd","DEN",14,1,0,0
2018,13,"second","odd","LA",14,1,0,0
2018,13,"second","odd","ARI",3,1,0,0
2018,13,"second","odd","CLE",-16,0,1,0
2018,13,"second","odd","IND",-6,0,1,0
2018,13,"second","odd","BUF",-4,0,1,0
2018,13,"second","odd","CHI",-3,0,1,0
2018,13,"second","odd","CAR",-7,0,1,0
2018,13,"second","odd","KC",7,1,0,0
2018,13,"second","odd","NYJ",-4,0,1,0
2018,13,"second","odd","MIN",-14,0,1,0
2018,13,"second","odd","SF",-27,0,1,0
2018,13,"second","odd","LAC",3,1,0,0
2018,13,"second","odd","WAS",-15,0,1,0
2018,14,"second","even","JAX",-21,0,1,0
2018,14,"second","even","NYJ",4,1,0,0
2018,14,"second","even","CAR",-6,0,1,0
2018,14,"second","even","ATL",-14,0,1,0
2018,14,"second","even","IND",3,1,0,0
2018,14,"second","even","BAL",-3,0,1,0
2018,14,"second","even","NE",-1,0,1,0
2018,14,"second","even","NO",14,1,0,0
2018,14,"second","even","NYG",24,1,0,0
2018,14,"second","even","CIN",-5,0,1,0
2018,14,"second","even","DEN",-6,0,1,0
2018,14,"second","even","DET",14,1,0,0
2018,14,"second","even","PHI",-6,0,1,0
2018,14,"second","even","PIT",-3,0,1,0
2018,14,"second","even","LA",-9,0,1,0
2018,14,"second","even","MIN",-14,0,1,0
2018,15,"second","odd","LAC",1,1,0,0
2018,15,"second","odd","HOU",7,1,0,0
2018,15,"second","odd","CLE",1,1,0,0
2018,15,"second","odd","ARI",-26,0,1,0
2018,15,"second","odd","TB",-8,0,1,0
2018,15,"second","odd","DET",-1,0,1,0
2018,15,"second","odd","GB",-7,0,1,0
2018,15,"second","odd","OAK",-14,0,1,0
2018,15,"second","odd","DAL",-23,0,1,0
2018,15,"second","odd","WAS",3,1,0,0
2018,15,"second","odd","MIA",-24,0,1,0
2018,15,"second","odd","TEN",17,1,0,0
2018,15,"second","odd","SEA",-3,0,1,0
2018,15,"second","odd","NE",-7,0,1,0
2018,15,"second","odd","PHI",7,1,0,0
2018,15,"second","odd","NO",3,1,0,0
2018,16,"second","even","WAS",-9,0,1,0
2018,16,"second","even","BAL",12,1,0,0
2018,16,"second","even","ATL",14,1,0,0
2018,16,"second","even","CIN",-8,0,1,0
2018,16,"second","even","TB",-7,0,1,0
2018,16,"second","even","MIN",18,1,0,0
2018,16,"second","even","NYG",-1,0,1,0
2018,16,"second","even","JAX",10,1,0,0
2018,16,"second","even","BUF",-12,0,1,0
2018,16,"second","even","GB",6,1,0,0
2018,16,"second","even","HOU",-2,0,1,0
2018,16,"second","even","LA",22,1,0,0
2018,16,"second","even","CHI",5,1,0,0
2018,16,"second","even","PIT",-3,0,1,0
2018,16,"second","even","KC",-7,0,1,0
2018,16,"second","even","DEN",-13,0,1,0
2018,17,"second","odd","MIA",-25,0,1,0
2018,17,"second","odd","DET",31,1,0,0
2018,17,"second","odd","JAX",-17,0,1,0
2018,17,"second","odd","NYJ",-35,0,1,0
2018,17,"second","odd","CAR",19,1,0,0
2018,17,"second","odd","DAL",1,1,0,0
2018,17,"second","odd","ATL",2,1,0,0
2018,17,"second","odd","CLE",-2,0,1,0
2018,17,"second","odd","LAC",14,1,0,0
2018,17,"second","odd","OAK",-32,0,1,0
2018,17,"second","odd","SF",-16,0,1,0
2018,17,"second","odd","CHI",14,1,0,0
2018,17,"second","odd","CIN",-3,0,1,0
2018,17,"second","odd","ARI",-3,0,1,0
2018,17,"second","odd","PHI",24,1,0,0
2018,17,"second","odd","IND",16,1,0,0
2019,1,"first","odd","GB",7,1,0,0
2019,1,"first","odd","LA",3,1,0,0
2019,1,"first","odd","TEN",30,1,0,0
2019,1,"first","odd","KC",14,1,0,0
2019,1,"first","odd","BAL",49,1,0,0
2019,1,"first","odd","ATL",-16,0,1,0
2019,1,"first","odd","BUF",1,1,0,0
2019,1,"first","odd","WAS",-5,0,1,0
2019,1,"first","odd","IND",-6,0,1,0
2019,1,"first","odd","CIN",-1,0,1,0
2019,1,"first","odd","DET",0,0,0,1
2019,1,"first","odd","NYG",-18,0,1,0
2019,1,"first","odd","SF",14,1,0,0
2019,1,"first","odd","PIT",-30,0,1,0
2019,1,"first","odd","HOU",-2,0,1,0
2019,1,"first","odd","DEN",-8,0,1,0
2019,2,"first","even","TB",6,1,0,0
2019,2,"first","even","ARI",-6,0,1,0
2019,2,"first","even","SF",24,1,0,0
2019,2,"first","even","LAC",-3,0,1,0
2019,2,"first","even","MIN",-5,0,1,0
2019,2,"first","even","JAX",-1,0,1,0
2019,2,"first","even","NE",43,1,0,0
2019,2,"first","even","BUF",14,1,0,0
2019,2,"first","even","SEA",2,1,0,0
2019,2,"first","even","IND",2,1,0,0
2019,2,"first","even","DAL",10,1,0,0
2019,2,"first","even","KC",18,1,0,0
2019,2,"first","even","CHI",2,1,0,0
2019,2,"first","even","NO",-18,0,1,0
2019,2,"first","even","PHI",-4,0,1,0
2019,2,"first","even","CLE",20,1,0,0
2019,3,"first","odd","TEN",-13,0,1,0
2019,3,"first","odd","CIN",-4,0,1,0
2019,3,"first","odd","MIA",-25,0,1,0
2019,3,"first","odd","DEN",-11,0,1,0
2019,3,"first","odd","ATL",-3,0,1,0
2019,3,"first","odd","BAL",-5,0,1,0
2019,3,"first","odd","OAK",-20,0,1,0
2019,3,"first","odd","NYJ",-16,0,1,0
2019,3,"first","odd","DET",3,1,0,0
2019,3,"first","odd","CAR",18,1,0,0
2019,3,"first","odd","NYG",1,1,0,0
2019,3,"first","odd","HOU",7,1,0,0
2019,3,"first","odd","NO",6,1,0,0
2019,3,"first","odd","PIT",-4,0,1,0
2019,3,"first","odd","LA",7,1,0,0
2019,3,"first","odd","CHI",16,1,0,0
2019,4,"first","even","PHI",7,1,0,0
2019,4,"first","even","TEN",14,1,0,0
2019,4,"first","even","CLE",15,1,0,0
2019,4,"first","even","NE",6,1,0,0
2019,4,"first","even","KC",4,1,0,0
2019,4,"first","even","CAR",6,1,0,0
2019,4,"first","even","OAK",7,1,0,0
2019,4,"first","even","LAC",20,1,0,0
2019,4,"first","even","WAS",-21,0,1,0
2019,4,"first","even","SEA",17,1,0,0
2019,4,"first","even","TB",15,1,0,0
2019,4,"first","even","MIN",-10,0,1,0
2019,4,"first","even","JAX",2,1,0,0
2019,4,"first","even","DAL",-2,0,1,0
2019,4,"first","even","CIN",-24,0,1,0
2019,5,"first","odd","LA",-1,0,1,0
2019,5,"first","odd","JAX",-7,0,1,0
2019,5,"first","odd","ARI",3,1,0,0
2019,5,"first","odd","ATL",-21,0,1,0
2019,5,"first","odd","TB",-7,0,1,0
2019,5,"first","odd","MIN",18,1,0,0
2019,5,"first","odd","CHI",-3,0,1,0
2019,5,"first","odd","NYJ",-25,0,1,0
2019,5,"first","odd","BAL",3,1,0,0
2019,5,"first","odd","BUF",7,1,0,0
2019,5,"first","odd","NE",26,1,0,0
2019,5,"first","odd","DEN",7,1,0,0
2019,5,"first","odd","GB",10,1,0,0
2019,5,"first","odd","IND",6,1,0,0
2019,5,"first","odd","CLE",-28,0,1,0
2019,6,"first","even","NYG",-21,0,1,0
2019,6,"first","even","CAR",11,1,0,0
2019,6,"first","even","CIN",-6,0,1,0
2019,6,"first","even","SEA",4,1,0,0
2019,6,"first","even","NO",7,1,0,0
2019,6,"first","even","HOU",7,1,0,0
2019,6,"first","even","WAS",1,1,0,0
2019,6,"first","even","PHI",-18,0,1,0
2019,6,"first","even","ATL",-1,0,1,0
2019,6,"first","even","SF",13,1,0,0
2019,6,"first","even","TEN",-16,0,1,0
2019,6,"first","even","DAL",-2,0,1,0
2019,6,"first","even","PIT",7,1,0,0
2019,6,"first","even","DET",-1,0,1,0
2019,7,"first","odd","KC",24,1,0,0
2019,7,"first","odd","LA",27,1,0,0
2019,7,"first","odd","MIA",-10,0,1,0
2019,7,"first","odd","JAX",10,1,0,0
2019,7,"first","odd","MIN",12,1,0,0
2019,7,"first","odd","OAK",-18,0,1,0
2019,7,"first","odd","HOU",-7,0,1,0
2019,7,"first","odd","ARI",6,1,0,0
2019,7,"first","odd","SF",9,1,0,0
2019,7,"first","odd","LAC",-3,0,1,0
2019,7,"first","odd","NO",11,1,0,0
2019,7,"first","odd","BAL",14,1,0,0
2019,7,"first","odd","PHI",-27,0,1,0
2019,7,"first","odd","NE",33,1,0,0
2019,8,"first","even","WAS",-10,0,1,0
2019,8,"first","even","SEA",7,1,0,0
2019,8,"first","even","PHI",18,1,0,0
2019,8,"first","even","LAC",1,1,0,0
2019,8,"first","even","NYG",-5,0,1,0
2019,8,"first","even","DEN",-2,0,1,0
2019,8,"first","even","NYJ",-14,0,1,0
2019,8,"first","even","CIN",-14,0,1,0
2019,8,"first","even","ARI",-22,0,1,0
2019,8,"first","even","TB",-4,0,1,0
2019,8,"first","even","CAR",-38,0,1,0
2019,8,"first","even","OAK",-3,0,1,0
2019,8,"first","even","CLE",-14,0,1,0
2019,8,"first","even","GB",7,1,0,0
2019,8,"first","even","MIA",-13,0,1,0
2019,9,"second","odd","SF",3,1,0,0
2019,9,"second","odd","HOU",23,1,0,0
2019,9,"second","odd","WAS",-15,0,1,0
2019,9,"second","odd","TEN",-10,0,1,0
2019,9,"second","odd","MIN",-3,0,1,0
2019,9,"second","odd","NYJ",-8,0,1,0
2019,9,"second","odd","CHI",-8,0,1,0
2019,9,"second","odd","IND",-2,0,1,0
2019,9,"second","odd","DET",-7,0,1,0
2019,9,"second","odd","TB",-6,0,1,0
2019,9,"second","odd","CLE",-5,0,1,0
2019,9,"second","odd","GB",-15,0,1,0
2019,9,"second","odd","NE",-17,0,1,0
2019,9,"second","odd","DAL",19,1,0,0
2019,10,"second","even","LAC",-2,0,1,0
2019,10,"second","even","DET",-7,0,1,0
2019,10,"second","even","BAL",36,1,0,0
2019,10,"second","even","BUF",-3,0,1,0
2019,10,"second","even","ATL",17,1,0,0
2019,10,"second","even","NYG",-7,0,1,0
2019,10,"second","even","ARI",-3,0,1,0
2019,10,"second","even","KC",-3,0,1,0
2019,10,"second","even","MIA",4,1,0,0
2019,10,"second","even","CAR",-8,0,1,0
2019,10,"second","even","LA",-5,0,1,0
2019,10,"second","even","MIN",4,1,0,0
2019,10,"second","even","SEA",3,1,0,0
2019,11,"second","odd","PIT",-14,0,1,0
2019,11,"second","odd","HOU",-34,0,1,0
2019,11,"second","odd","ATL",26,1,0,0
2019,11,"second","odd","DAL",8,1,0,0
2019,11,"second","odd","JAX",-20,0,1,0
2019,11,"second","odd","BUF",17,1,0,0
2019,11,"second","odd","DEN",-4,0,1,0
2019,11,"second","odd","NO",17,1,0,0
2019,11,"second","odd","NYJ",17,1,0,0
2019,11,"second","odd","ARI",-10,0,1,0
2019,11,"second","odd","CIN",-7,0,1,0
2019,11,"second","odd","NE",7,1,0,0
2019,11,"second","odd","CHI",-10,0,1,0
2019,11,"second","odd","KC",7,1,0,0
2019,12,"second","even","IND",-3,0,1,0
2019,12,"second","even","TB",13,1,0,0
2019,12,"second","even","DEN",-17,0,1,0
